#{"t_start": 1761400245.0864158, "env_id": "None"}
r,l,t
23.668571,155,302.266887
10.665715,96,302.28203
15.494284,125,302.474971
25.068571,133,303.122507
31.254288,190,303.307108
25.542858,124,303.385568
30.551432,129,303.73101
25.848572,107,303.76226
34.491425,172,303.922753
25.834286,113,303.994839
4.0685697,154,304.383777
10.78,99,304.515068
4.285714,109,304.778411
4.5714293,99,304.778411
4.342858,97,305.359506
29.28286,123,305.400805
13.245714,118,305.536375
26.042856,140,305.756975
35.542854,154,306.513645
32.697144,157,306.662984
6.514286,110,306.935422
11.185717,158,306.947433
40.962856,190,307.415124
26.72857,122,307.415124
6.391429,145,307.577576
32.437145,191,308.374594
11.422857,93,308.665693
24.482857,129,308.709379
13.734287,137,309.383514
18.588572,121,309.641103
20.57429,194,309.872461
28.92857,134,309.89498
33.96,155,310.10199
29.06,118,310.503771
26.76,140,310.734716
31.791424,173,310.97767
29.082855,132,311.267816
4.628572,88,311.435352
6.9142866,114,311.615282
30.320002,144,312.0773
34.708572,172,312.131078
6.1714287,111,312.149195
22.511429,117,312.511017
23.502857,125,312.782771
13.417142,126,313.132875
26.199999,124,313.176126
25.05714,132,313.399924
10.665715,95,313.532557
4.6857142,93,313.783409
24.505714,141,314.022736
27.762857,140,314.070814
26.745714,120,314.794207
26.282854,117,314.812692
35.582855,158,315.022058
21.28,100,315.221498
28.908573,146,315.454298
12.842857,112,315.786901
30.362858,175,316.16558
10.551429,97,316.350334
30.53714,149,316.37549
12.5,107,317.168263
24.522858,128,317.175348
6.2257175,163,317.242028
31.422857,127,317.59709
2.5714288,96,317.665236
21.042858,114,317.930694
31.520002,138,318.079643
29.988571,225,318.315037
23.965714,130,318.916523
28.84286,138,318.986207
2.3114295,142,319.168405
27.625711,121,319.315126
19.597143,94,319.323197
28.217144,133,319.338374
4.6857147,114,319.82943
25.860003,183,320.482776
11.982858,103,320.489841
32.785713,162,321.16043
27.702856,137,321.189457
36.202858,151,321.392501
17.837149,180,321.673189
26.377142,135,321.694236
4.762854,184,321.901845
-2.0,132,322.372201
34.65429,156,322.808627
28.225716,125,323.559988
31.814285,143,323.985845
30.72857,126,324.244524
4.514286,97,324.475701
27.708572,137,324.484709
15.525715,126,325.340143
18.725718,215,325.340143
29.931427,188,325.540229
27.734283,131,325.791992
2.7428575,84,325.844367
6.7371445,120,325.999338
28.16286,126,326.539324
28.49714,149,326.734263
6.97143,109,327.195283
20.054287,101,327.476917
5.8285723,100,327.51327
20.937143,147,327.890826
5.9914327,159,327.917039
18.06572,162,328.348705
33.47428,150,328.887163
24.279999,114,329.188616
22.720003,171,329.371133
31.577143,145,329.380192
7.0857153,112,329.593187
16.162857,143,329.67267
10.665715,97,330.609747
13.111435,189,330.75721
5.0599966,184,331.051744
31.599998,148,331.063755
26.891428,136,331.294669
30.074286,140,331.442334
30.22857,128,331.750712
29.300001,133,331.989849
4.8571434,96,332.476115
7.66,146,333.185109
7.742857,119,333.195149
20.171427,101,333.264653
11.580001,104,333.628805
30.342857,150,333.67685
14.42857,155,333.974398
2.6600003,169,334.381397
3.4285712,101,334.699063
32.808575,137,335.385551
5.1171393,191,335.463231
32.942856,146,335.631603
30.499996,136,335.695941
34.69142,158,336.148749
31.045713,141,336.194684
24.928572,141,336.4461
10.665715,89,336.944287
26.499998,117,337.166082
29.657143,133,337.458544
38.757145,159,337.636991
31.271433,233,338.148308
9.06,93,338.370185
30.942854,131,338.386781
27.514282,166,338.606221
12.21143,100,338.614287
12.585714,105,339.027113
14.934288,210,339.17677
28.134285,131,339.762028
16.52857,120,340.358761
-2.0,122,340.358761
27.800001,119,340.55906
3.6571426,99,340.628981
27.008572,106,340.853586
30.614285,147,340.875754
38.640003,190,341.08549
24.597141,100,341.694492
21.348572,104,341.731573
11.64,101,341.935032
10.665715,102,342.296208
10.665715,95,342.37387
5.1771393,194,342.48852
29.645716,116,342.518623
23.588572,138,342.548691
21.628572,91,343.178039
25.237144,119,343.831846
27.077143,126,344.063832
38.14286,181,344.086213
22.234287,133,344.232133
4.4171405,184,344.232133
5.485715,97,344.449703
31.897142,155,344.608557
25.702858,100,345.269294
32.248573,208,345.349297
12.728572,103,345.568225
25.845715,141,346.042165
25.085714,114,346.042165
27.802856,133,346.149984
10.640001,112,346.195139
30.619999,168,346.613894
27.14857,123,347.164726
29.708572,136,347.528737
23.12857,127,347.558954
23.405714,103,347.779102
29.365713,130,348.012184
34.94,147,348.237744
38.565716,180,348.7567
12.70857,138,349.038026
22.617147,192,349.345335
28.965717,144,349.453034
30.234285,145,349.748871
33.72,185,350.123191
31.551424,157,350.21644
26.317142,117,350.405143
37.97143,172,350.66708
22.65143,111,351.065836
7.257144,120,351.112979
10.608572,107,351.304909
22.07714,161,351.418653
21.874287,104,351.649208
11.242858,103,351.726753
10.551429,98,351.865741
25.854284,111,352.309363
6.8,117,353.186514
35.045715,136,353.186514
32.294285,151,353.39755
30.425713,121,353.418789
4.942854,182,353.558936
30.460001,136,353.566944
25.42857,115,353.817559
15.185719,202,353.978259
20.297144,89,354.751079
22.719997,127,355.315382
8.628572,126,355.588448
12.097144,100,355.598517
31.945717,131,355.60662
30.645716,126,355.739322
12.040002,110,355.802683
28.394287,143,355.948719
4.914286,101,356.192683
5.657143,100,357.00359
29.9,122,357.018618
2.9142857,103,357.168083
24.21143,110,357.176091
5.9428577,107,357.379309
30.845715,129,357.77114
27.245714,136,358.160135
39.26857,183,358.190379
4.628572,95,358.380316
6.8571434,115,358.791815
25.951426,115,358.799824
30.285715,136,358.985019
10.551429,101,359.461015
33.862854,159,359.5617
12.497143,157,359.863637
16.254286,110,360.258719
27.862856,159,360.384199
16.562857,138,360.682624
4.457143,104,361.079982
36.134285,204,361.20382
27.919996,124,361.361005
4.8257113,182,361.556443
10.665715,93,362.035843
29.525713,120,362.315209
28.36,181,362.77567
21.208572,111,363.042526
26.242857,112,363.192716
9.657145,111,363.586992
9.702859,126,363.595052
25.782856,104,363.830224
34.28286,201,363.870859
31.154285,195,364.101405
18.32,114,364.548689
4.0,95,364.743551
28.599998,120,365.035587
10.551429,99,365.261689
3.5428576,87,365.409521
7.9428587,126,365.646652
19.337143,121,365.812533
5.771429,107,365.848579
3.885714,105,366.243951
3.885714,88,366.436782
24.57714,121,366.646556
18.591429,95,366.826202
5.6571436,103,367.237562
27.74,120,367.517486
28.251427,168,367.703948
12.957144,111,367.847969
29.077143,135,367.857978
7.485715,116,368.049531
26.18,114,368.259293
25.865715,121,368.492637
2.9714289,86,368.739574
13.185714,115,368.850269
21.220001,89,369.316911
10.297143,111,369.383331
31.29143,144,370.039121
4.457143,94,370.072253
36.06572,147,370.21502
25.214289,144,370.501344
26.380001,117,370.711979
25.04,124,370.753305
25.005713,129,371.421747
12.614285,105,371.591704
30.34,127,371.803871
30.025711,133,371.818884
5.877138,196,372.250771
29.194286,138,372.535148
20.248571,140,372.685204
27.562855,194,373.141405
26.331429,128,373.173692
27.48,128,373.355849
13.185714,115,373.377958
22.631428,101,373.990777
13.702857,130,374.024144
26.957142,199,374.625283
4.9142857,109,374.857518
32.208572,139,375.099081
34.822853,179,375.114175
29.382858,138,375.284833
26.554285,127,375.783311
36.02857,196,375.839972
3.7714286,84,376.432132
34.62571,142,376.569302
22.308573,105,376.59839
31.534285,130,376.627446
31.86,203,377.05344
25.96857,115,377.714222
4.299998,187,377.942658
33.374283,152,378.040102
25.311428,119,378.248299
12.44,112,378.367818
30.211426,127,378.454578
26.542854,121,379.284031
10.937145,176,379.418365
10.72,92,379.513819
16.028574,198,379.523036
27.919998,123,379.535115
15.491426,115,379.662527
29.282862,125,380.162129
25.57714,136,380.162129
27.494287,115,381.085763
29.554287,120,381.238725
29.945711,143,381.260993
29.302856,119,381.269047
28.782858,155,381.481064
30.3,125,381.875149
27.897144,127,381.896169
5.994281,214,382.519706
3.8285713,91,382.536221
10.665715,102,382.610678
29.697144,137,382.98538
25.428572,118,383.061449
33.245712,146,383.212874
26.974285,125,383.659137
11.285713,135,383.830423
3.657143,92,383.846437
29.305712,115,384.543208
27.434286,140,384.643237
24.499998,111,384.996606
30.4,156,385.420141
24.388569,119,385.505512
27.66,114,385.63516
15.417145,119,385.665411
24.322859,217,386.354994
27.288574,137,386.568682
18.625715,161,386.758915
4.342857,104,386.832224
6.4000006,110,387.14518
23.365715,109,387.210488
5.6400023,163,387.269568
12.097144,100,387.836466
5.405716,157,387.85652
10.954286,111,388.323543
5.6000004,113,388.508114
26.8,125,388.994647
11.982858,108,389.407748
30.79143,152,389.45626
31.385714,168,389.478329
32.525715,211,389.642398
24.674286,140,389.763834
32.662857,151,390.480996
34.631428,132,390.898154
21.02,101,391.219155
5.877142,191,391.319736
27.665714,122,391.319736
21.557142,113,391.527706
34.182854,180,392.364296
32.62001,202,392.79043
35.557144,144,392.97725
30.02,129,393.076381
5.257143,112,393.234062
29.0,130,393.282881
28.097143,123,393.32332
30.071426,139,393.807438
24.185715,100,394.170185
23.954287,109,394.752091
24.662857,117,395.001512
4.7657113,192,395.193212
24.7,140,395.450858
33.888573,172,395.471064
15.248571,124,395.691843
8.44572,199,396.011628
2.3142867,140,396.2609
25.291431,120,396.484828
24.605715,133,396.887069
22.140001,114,397.271785
36.47714,171,397.52164
30.037142,134,397.780263
32.482857,177,397.885656
26.034283,126,397.959282
28.557142,115,398.098707
26.294287,192,398.106821
17.645714,113,398.767698
33.305714,155,399.012671
13.3,105,399.525583
24.682856,109,399.893722
11.988572,113,399.920218
30.594284,143,400.189511
35.91714,158,400.358015
34.568573,192,400.425813
28.614286,121,401.023247
29.062859,147,401.099185
5.8857155,109,401.49394
25.951427,113,401.505951
32.742855,153,401.73932
6.228572,107,401.757504
29.051428,135,402.203168
30.237139,131,402.241342
4.7657113,174,403.313193
24.128572,125,403.428759
30.845713,147,403.464869
29.751427,144,403.670115
36.08857,196,403.712161
31.120003,170,403.712161
27.754286,126,403.89352
30.49143,147,404.268237
1.8285718,89,404.691617
26.554283,121,404.992181
28.637142,127,405.014305
21.96286,96,405.190315
27.591427,122,405.354315
4.514286,90,405.433697
30.342857,129,405.539222
26.222857,115,406.230039
14.097143,119,406.919551
40.091434,217,406.950165
28.937141,138,407.182038
22.9,108,407.182038
26.165716,139,407.357849
28.825712,146,407.58227
2.837143,139,407.629555
24.782858,120,408.588927
5.028572,104,408.603027
4.228572,97,408.635467
31.102858,135,408.765782
22.26,120,408.817928
18.005716,188,409.01927
22.085714,113,409.199867
24.0,142,409.462212
28.24857,113,410.341288
29.114286,125,410.341288
30.045713,132,410.362425
24.919998,115,410.736465
39.008568,165,410.785897
16.011427,164,410.948776
30.4,149,411.001949
16.857143,117,411.017088
29.04857,126,412.060825
29.619999,133,412.114072
17.085712,133,412.137106
27.308569,113,412.468552
25.882856,108,412.485568
3.3028564,169,413.009243
35.968575,168,413.046698
24.12,155,413.187738
24.62857,120,414.081124
13.3,108,414.255532
29.108574,145,414.381644
33.477142,158,414.491324
36.68,156,414.814743
28.29143,152,415.25971
29.068573,143,415.35949
37.611423,160,415.435466
23.437143,118,415.778523
22.15143,96,416.083971
33.257145,159,416.092064
3.7742844,155,416.483846
39.259995,184,416.91243
3.142857,92,416.989314
22.965715,136,417.169346
30.691427,163,417.766676
26.548573,123,417.836044
25.214285,111,418.051595
5.814281,210,418.204468
11.297143,101,418.256721
30.674284,163,418.422386
10.78,93,418.458587
41.405716,154,419.107913
23.914288,113,419.769675
37.077145,164,419.940009
29.119995,123,420.006774
22.56,141,420.022011
37.648567,172,420.156326
31.480001,127,420.164333
33.53714,135,421.294089
44.63143,218,421.323216
4.9714293,95,421.541066
13.528572,103,421.781351
24.911427,130,422.245699
34.434288,164,422.392794
31.894283,145,422.408809
25.859999,102,422.96217
31.954283,131,423.15986
31.637146,219,423.55175
5.200001,100,423.795624
27.168571,144,423.795624
37.959995,183,423.8108
5.314286,114,423.982083
28.131428,141,424.25392
10.665715,95,425.157795
11.337144,157,425.166807
32.514286,150,425.30899
26.057144,119,425.522502
27.982857,130,425.61108
30.600002,124,425.767483
6.7485733,155,425.767483
26.608572,144,426.28625
5.1428576,98,426.711002
30.414286,135,427.133054
23.922857,117,427.373102
31.797144,147,427.587139
34.63143,143,427.638623
31.322857,186,427.809644
31.077143,159,427.994909
30.525713,127,428.052353
22.437143,107,428.197165
22.337141,96,429.19901
5.9428577,110,429.851633
40.857143,183,430.047252
27.09143,135,430.076402
5.200001,111,430.088413
23.257141,136,430.386061
38.694283,197,430.86988
27.294285,113,430.90977
40.197147,224,431.056466
13.162857,113,431.843611
29.208569,138,432.255377
13.028572,138,432.289775
9.782854,170,432.55033
27.26857,117,432.771915
3.4199991,161,432.87419
29.942854,130,433.035363
34.894287,156,433.360338
18.86857,130,434.184385
24.13143,100,434.219417
25.88,157,434.253184
10.551429,103,434.517932
34.214287,155,434.649351
25.899998,121,434.737359
32.431427,157,434.955086
5.1428576,103,434.991119
9.92,97,435.731995
20.357143,107,435.901787
22.2,108,436.333613
26.685715,108,436.932931
12.674284,134,437.173434
32.562855,161,437.39599
30.05714,144,437.494741
33.494286,204,437.664549
29.557144,119,437.919858
31.142857,139,438.36479
28.108572,115,438.671932
27.877144,126,438.986825
22.722858,97,439.123341
32.16571,129,439.335732
28.522854,115,439.644787
24.134287,231,440.128481
17.300003,184,440.335481
30.420002,141,440.424983
34.425713,164,441.131644
25.76857,111,441.352553
33.86,161,441.667445
13.528573,107,441.863239
4.7057114,197,442.050301
31.879997,213,442.250839
29.76857,144,442.258945
14.448572,117,443.016342
28.848568,138,443.181008
18.471428,202,443.421928
27.174286,120,443.443035
28.782856,139,443.874996
26.519999,124,444.041757
34.362858,131,444.100333
24.174288,144,444.100333
5.2571435,102,444.833656
32.162857,135,445.137412
28.759998,150,445.77734
19.24,149,445.792374
30.408571,146,446.21235
31.057142,148,446.460429
13.125715,123,446.913338
23.251434,193,447.100753
31.148575,235,447.574564
5.642853,205,447.736624
31.47143,142,447.784576
26.317142,118,448.043379
30.351429,140,448.080821
38.562855,191,448.450293
24.65714,116,448.700686
31.020002,136,448.768992
21.462856,97,450.919804
28.999998,134,451.197153
28.539999,139,451.413619
4.114286,92,451.56558
2.7428575,81,451.621632
29.322855,133,451.787318
21.628572,111,452.812259
13.097147,206,452.835474
23.454287,174,453.077261
32.62857,160,453.260472
23.768572,103,453.260472
16.911428,115,453.285347
20.391428,139,453.500209
28.29714,169,454.275027
3.5428572,93,454.821613
14.842855,119,454.879864
27.648571,123,455.034028
25.359999,110,455.340778
32.16,144,455.578413
27.985714,150,455.708512
4.825713,172,455.999479
32.554287,126,456.014718
29.902859,137,456.650443
28.594284,137,456.714668
20.894287,98,456.933626
28.091427,141,457.30165
23.165714,100,457.369501
17.702858,185,457.532001
8.382855,169,458.008555
4.971429,103,458.214327
36.105713,159,458.348002
4.514286,97,458.374026
21.522858,97,458.671007
54.020008,174,459.116877
27.414286,120,459.228613
3.771428,88,459.336273
26.95143,117,460.060089
27.560001,122,460.07527
29.594292,177,460.191441
35.582855,153,460.48543
29.84857,136,460.696091
29.154285,125,461.164429
29.297142,139,461.172472
39.940002,159,461.733976
24.585714,121,462.151338
11.0,130,462.307508
12.611429,116,462.652201
8.162858,159,462.782049
38.92572,158,463.073715
26.61143,122,463.275174
29.445715,126,463.304868
27.060001,111,463.732809
38.665714,154,463.990481
28.531427,110,464.352286
26.417143,122,464.421705
29.26,152,464.432856
15.334284,123,464.837744
25.69143,119,465.034314
24.302856,106,465.364978
35.302856,156,465.582949
22.417143,108,465.622392
4.1714287,96,465.80254
5.485715,91,465.8246
4.0571427,94,466.279893
10.080002,134,466.488329
13.93143,119,467.085545
30.865715,116,467.174012
26.374283,114,467.367944
11.414293,166,467.406117
28.065714,115,467.841662
35.87143,162,467.972793
28.92,161,468.074509
14.225714,146,468.527251
10.665715,92,468.536746
30.494284,123,468.92746
12.097144,97,469.730563
23.005714,120,469.998783
26.08286,163,470.166533
19.568575,176,470.419476
35.65143,132,470.439772
15.245716,129,470.858566
7.028572,115,471.010642
33.377144,136,471.026751
3.8285713,99,471.29692
22.965717,119,472.034425
21.248571,110,472.559888
29.74,127,472.737165
30.94857,156,472.76224
20.162857,124,472.869223
8.731432,187,472.888505
26.622854,170,472.961475
6.402852,204,474.241428
34.311424,162,474.282601
4.9714284,111,474.398284
5.714286,106,474.47807
18.971428,124,474.63974
34.01142,165,474.931715
13.780005,151,475.067659
33.534286,155,475.067659
28.765713,115,475.913639
5.6000004,110,475.913639
36.65143,147,476.397105
36.24857,139,476.412287
31.90857,143,477.17822
19.182863,196,477.597617
34.054283,170,477.618637
42.088577,183,477.812696
28.451427,124,477.829854
21.931427,109,478.201874
36.634285,159,478.294746
32.91143,127,478.460869
13.245715,115,478.866411
13.734286,126,479.418068
29.839998,147,479.665798
22.060001,107,479.681813
32.571426,134,479.802603
12.5,110,479.894501
3.539999,169,480.268114
34.60286,123,480.268114
24.288572,127,480.722562
12.842857,109,481.030224
3.7142859,93,481.151678
18.165714,109,481.617592
5.485715,99,481.823409
39.42285,138,481.850658
26.257141,148,482.067389
31.739996,130,482.288942
6.457143,108,482.716059
32.682854,156,483.002656
31.594286,134,483.135903
4.4000006,101,483.231217
12.614286,109,483.420262
