#{"t_start": 1764333360.1245508, "env_id": "None"}
r,l,t
36.753334,218,340882.894954
34.593338,208,340882.992145
35.893333,169,340883.486054
37.493332,189,340886.706908
32.86666,174,340892.978509
43.859997,195,340894.348326
36.286667,166,340901.466125
33.77333,184,340906.077771
41.439995,195,340907.408998
29.693329,172,340908.270135
38.55333,198,340908.270135
31.73333,206,340908.45369
38.533333,196,340917.368551
28.666662,184,340917.545564
42.76,217,340929.715171
33.433327,177,340931.02222
41.726658,193,340932.144007
39.933327,220,340934.200935
40.199997,203,340934.342859
41.106667,230,340937.582846
32.34667,170,340939.226439
34.02,176,340940.385674
36.96666,196,340953.681706
33.066658,188,340954.777498
34.41333,198,340955.05244
32.886665,187,340956.940067
38.96,193,340957.571993
36.60666,187,340960.371072
38.446655,207,340964.873201
45.433327,236,340969.07964
24.293331,168,340976.546659
35.626663,181,340977.206808
39.013332,169,340978.591207
35.839993,192,340982.59703
25.626667,140,340983.614386
31.513336,214,340983.614386
44.280006,195,340985.922154
32.98,167,340990.953413
40.23333,198,341001.429439
30.793331,196,341002.090783
39.086674,194,341003.758697
35.18,187,341006.805473
28.546658,191,341008.349368
35.86667,174,341009.117033
32.159996,204,341010.147684
25.259996,160,341012.883689
37.686672,170,341025.251129
21.880009,197,341029.012821
38.83333,177,341031.061161
31.666664,167,341031.280626
38.14666,173,341031.569614
23.079996,171,341033.173278
46.47334,221,341034.410554
36.493336,179,341036.392279
34.09333,170,341046.632775
36.393333,193,341054.829868
41.326664,189,341056.455847
38.546654,200,341059.068966
38.573326,207,341060.425029
13.613336,199,341062.313154
36.219997,185,341062.605875
34.97333,213,341062.719641
37.206657,194,341074.385405
33.379993,190,341080.367353
31.486664,184,341080.76211
33.48666,165,341081.455129
36.673336,182,341082.941962
31.859997,183,341087.395071
37.006657,187,341088.010059
41.379997,199,341088.966414
36.106667,176,341097.993368
23.800001,138,341100.239193
36.979996,175,341103.824626
33.31333,177,341104.457313
39.453327,189,341105.287385
34.426662,167,341107.461089
29.739994,180,341110.090638
33.22666,163,341118.827354
44.00666,245,341119.05342
13.840002,201,341128.257778
33.0,166,341128.547585
36.420002,180,341128.932193
35.606667,183,341129.8691
36.86667,172,341131.170439
37.479996,186,341134.904298
22.106665,117,341142.37335
32.646664,198,341145.284215
33.186657,201,341145.50614
38.219997,184,341150.221483
36.793327,196,341152.339931
41.313328,197,341153.224224
37.946663,203,341155.586788
36.339996,196,341158.835491
34.78,160,341165.063358
28.793337,192,341166.151145
35.319996,186,341168.277168
35.626663,168,341171.664688
26.473326,164,341174.161723
34.606667,181,341175.143073
41.19333,196,341180.190988
30.033329,143,341182.910949
41.23999,207,341184.360143
40.433334,174,341186.985843
33.193333,168,341194.645844
36.793327,195,341195.507844
44.466675,224,341195.815741
32.193333,171,341196.086936
37.33333,180,341202.44065
35.9,177,341204.621006
38.27333,205,341210.476175
31.379993,191,341211.54069
23.393332,140,341213.454847
35.446663,176,341218.513459
39.813324,202,341223.023398
18.220003,228,341225.191207
36.140003,209,341231.968901
40.173325,207,341235.227578
16.373335,157,341235.52965
29.439997,163,341242.831947
48.57999,227,341243.358124
40.00667,228,341246.72095
37.04667,177,341248.588848
40.22,206,341254.980971
32.666664,181,341260.457384
39.779995,203,341263.370237
37.56001,222,341263.632104
29.406664,160,341265.812028
26.406662,150,341267.443516
25.486668,199,341270.297392
45.793327,198,341275.112335
33.846664,169,341277.450073
24.986666,184,341286.529886
36.39999,185,341286.962535
41.626675,216,341288.574363
35.673332,182,341289.197094
25.99333,147,341289.844604
42.700005,203,341295.42118
34.41333,182,341307.854716
38.15333,207,341309.756912
40.533333,182,341321.831219
28.013327,191,341328.573351
41.153324,206,341328.938017
40.820004,201,341329.665756
44.233334,211,341332.894947
41.979996,212,341338.813816
33.506668,174,341343.713448
22.72,137,341348.185733
39.05999,215,341348.986985
31.539993,167,341363.150564
26.066664,174,341363.789608
35.386665,201,341369.839123
37.96666,205,341376.137884
38.59333,207,341385.21243
30.48,181,341386.101985
31.02666,164,341388.132408
32.153328,184,341392.988374
22.740002,133,341393.751666
7.333334,122,341401.398731
34.973328,187,341403.151381
22.739994,179,341406.306403
25.973328,164,341413.77941
34.28,176,341413.77941
30.0,153,341416.183242
37.446655,194,341416.926897
35.999996,200,341422.462393
39.366665,175,341425.664742
34.286663,169,341426.064305
36.773335,185,341430.775988
26.819998,136,341434.009003
32.59333,170,341436.86947
39.25333,200,341441.346969
39.859993,193,341442.828995
36.099995,181,341446.940657
27.880001,156,341447.279005
38.193325,207,341453.708832
32.659996,177,341458.338993
39.35333,209,341460.033273
37.026665,184,341464.025164
32.786663,150,341465.652557
37.199997,178,341467.938194
37.146664,181,341478.718022
41.613327,188,341480.277566
30.346664,157,341491.217052
31.00666,201,341493.195146
27.433332,142,341493.966794
26.986666,141,341498.334356
32.659996,193,341500.491133
32.78666,190,341505.711609
30.786663,154,341512.52198
31.466663,147,341521.999467
41.08667,232,341529.074012
33.38667,176,341531.615604
11.393335,140,341531.615604
47.279995,211,341539.057775
38.206665,208,341543.646251
38.833332,212,341551.579668
21.653334,184,341552.865675
24.439995,172,341558.265538
27.51333,151,341559.24707
32.13333,163,341562.993027
41.973324,193,341569.161145
30.886665,159,341569.959526
36.146667,163,341580.284853
27.806665,159,341581.002291
39.199997,212,341582.107281
29.413332,160,341585.995685
27.893333,150,341588.656288
33.486656,197,341592.277906
37.213326,180,341597.84748
34.19333,187,341599.709788
30.179996,158,341605.944463
26.32667,187,341612.146035
14.740002,201,341613.403838
38.06666,184,341617.406343
34.839993,191,341621.560284
33.126663,180,341630.097511
26.213324,221,341630.834382
30.286663,190,341634.383371
41.306664,207,341643.755502
37.61333,177,341647.23071
38.37333,187,341652.144898
40.74666,211,341653.030927
36.83333,185,341657.182337
32.37333,181,341667.645159
37.306664,193,341668.8109
33.89333,205,341675.436403
40.486664,192,341683.591786
40.073338,184,341685.788349
38.713333,188,341691.177877
35.81333,207,341701.492328
38.46666,240,341703.934849
39.273335,200,341761.27519
39.999992,200,341762.397812
37.58,188,341766.506041
36.413326,183,341772.774552
30.873325,187,341775.984553
30.599998,176,341779.105615
31.779999,168,341788.335976
31.126663,172,341795.777561
44.01333,217,341796.071051
40.526665,184,341804.056307
36.746674,230,341809.680105
38.206665,180,341813.594826
38.58667,225,341820.623682
18.780003,225,341827.24828
23.44,151,341829.360476
39.306656,205,341832.52627
34.613335,182,341835.073034
33.119995,176,341842.581398
42.519993,206,341854.721675
18.133335,192,341855.2694
34.993336,167,341856.315192
37.67333,188,341867.751912
37.606663,204,341868.867439
37.046665,194,341873.870831
41.80666,213,341874.762613
39.713333,195,341880.072076
33.699997,195,341892.666536
39.553333,198,341892.978983
37.79333,192,341893.649506
33.68,181,341900.473044
38.600006,188,341902.88035
34.146664,174,341906.374086
38.03999,212,341915.912806
29.593332,189,341917.076692
29.499994,172,341924.831869
42.006668,203,341931.990892
39.31333,207,341932.47852
29.079996,185,341939.554175
23.459995,190,341943.711019
41.833332,222,341953.367708
36.60666,179,341953.688456
20.33332,205,341958.610296
32.37333,157,341962.06969
42.63333,189,341963.348357
35.98,199,341974.868835
26.793331,235,341975.590349
35.353336,228,341982.629112
40.806656,188,341984.064467
42.633327,211,341987.414487
48.000004,213,341992.497987
33.086662,190,341993.421409
45.71999,216,341995.938921
34.799995,200,342005.175188
41.10666,210,342006.533198
29.593325,165,342006.792346
37.266666,183,342010.433848
31.766663,164,342010.881212
37.30666,199,342021.544651
17.793327,194,342021.746051
33.94666,204,342028.4589
29.826662,179,342036.439678
37.23333,188,342040.012581
36.64666,194,342041.991231
37.73333,178,342043.956437
19.486662,187,342046.529604
35.98,188,342060.649067
36.933334,160,342061.425417
34.379997,196,342062.436624
15.946661,173,342073.753366
31.506664,193,342074.933566
36.93333,182,342081.882977
43.826664,208,342082.914592
44.153328,219,342087.053094
34.44,167,342093.499473
40.000008,180,342098.319945
39.186665,205,342102.300307
27.439997,154,342116.567618
38.599995,197,342116.567618
40.153328,202,342118.845047
30.066666,172,342123.95437
27.813332,213,342126.756105
37.413326,178,342131.499584
39.266666,219,342143.021296
42.586655,205,342144.558466
33.71333,175,342151.370982
39.300003,191,342155.188736
41.19333,213,342162.778557
27.366665,176,342165.047921
33.046665,160,342166.567509
44.446663,205,342167.917013
14.093334,152,342176.190884
35.793327,184,342182.488526
7.2999954,169,342184.837317
40.06666,202,342193.485216
36.22,183,342199.167874
36.69333,179,342201.512034
34.09333,209,342203.196368
44.50666,217,342207.440974
31.033329,182,342210.74491
33.23999,183,342217.737617
41.499992,202,342223.179819
39.466667,203,342234.593573
41.45999,194,342240.009178
38.83333,196,342241.936653
43.059998,214,342242.415939
33.866665,205,342248.202873
40.18,230,342257.406867
35.82666,196,342266.421459
43.199997,230,342266.421459
35.90667,180,342277.505175
26.819994,173,342278.450697
40.28,206,342278.450697
36.666668,195,342282.626141
35.279995,179,342285.25321
36.09333,180,342302.397532
47.773327,224,342303.453782
33.18666,200,342306.052271
28.739996,150,342311.545136
34.57333,177,342311.907956
34.013325,189,342314.375276
41.313324,218,342319.699729
36.559998,183,342319.961901
25.206665,149,342329.664922
42.600006,201,342337.029246
42.839996,225,342344.461989
28.239998,164,342345.344346
36.12,188,342346.908841
39.193333,209,342352.06997
4.1133294,171,342354.307313
36.953323,180,342355.482494
19.226665,107,342365.029546
28.486662,153,342366.153714
40.099995,205,342369.027618
34.16666,178,342374.910853
36.619995,192,342376.275147
38.026657,190,342380.638482
36.106663,195,342382.406727
27.4,200,342383.866086
36.026665,183,342391.634156
13.313331,179,342393.783839
27.386665,142,342393.783839
45.199997,227,342396.876992
31.93333,174,342399.250722
30.139996,156,342403.922287
33.13333,176,342404.912848
43.793335,208,342407.40297
32.386665,163,342412.644158
32.35333,176,342416.514102
33.699997,178,342416.933856
33.786663,151,342418.836633
34.76,179,342419.527819
24.706667,143,342423.380265
32.639996,169,342425.714003
44.00666,189,342431.920628
20.993332,172,342439.278341
34.52666,186,342442.477635
45.42,217,342442.477635
35.72666,193,342449.511496
42.806664,212,342453.177982
29.946657,179,342454.505682
28.253334,137,342458.721537
37.999996,189,342459.740207
29.56,159,342470.317349
35.83333,179,342476.381297
25.3,141,342477.277282
31.066662,152,342480.560487
24.526667,123,342480.560487
42.519997,205,342482.057347
39.699997,201,342486.858492
27.106663,167,342487.911043
35.100002,177,342500.458314
7.746661,166,342508.859383
38.02,176,342511.250274
40.493332,195,342511.250274
40.766666,199,342512.851252
30.426662,169,342515.902146
43.646667,199,342516.871695
41.31333,220,342526.414083
38.126663,179,342534.378904
19.359999,112,342536.613746
34.526665,183,342544.100493
33.326664,191,342547.438728
18.726665,112,342548.243657
14.526669,205,342552.504808
45.84,239,342558.953694
42.006664,211,342559.528734
5.4666667,103,342570.847705
33.75333,173,342571.121036
24.866665,184,342575.444474
32.22666,180,342582.740661
34.986664,174,342585.705262
30.046661,208,342597.665658
34.7,191,342600.004617
33.96,205,342601.483915
32.019993,154,342602.614929
32.52666,173,342608.024422
44.5,232,342612.833451
39.20666,184,342614.015612
35.853333,184,342615.666934
23.88,139,342618.680461
35.286667,169,342623.968533
35.026665,213,342626.734333
30.806664,153,342628.347022
40.993332,196,342628.57386
29.566666,160,342637.724317
40.60667,187,342639.61522
31.926662,156,342639.950085
35.693333,200,342640.343626
34.973335,186,342649.928065
33.29333,172,342650.916947
33.32667,172,342652.764519
42.546665,181,342653.801305
28.586664,147,342659.215014
37.20666,173,342661.810021
32.713326,198,342663.133709
37.14,182,342663.289652
30.986664,151,342668.375639
34.32666,169,342670.009078
36.059998,186,342674.591827
37.133335,186,342675.980382
34.693333,163,342678.574543
25.266665,130,342678.574543
28.026665,143,342678.792467
30.826664,168,342682.812774
36.919994,175,342689.613542
27.333332,144,342693.494112
34.279995,166,342695.268335
39.973328,208,342696.050805
27.673332,148,342697.489705
32.239994,164,342699.705012
39.273323,193,342703.249517
10.933335,163,342704.172468
33.173325,170,342712.757656
19.626667,106,342718.573853
35.626667,174,342720.767309
42.82666,201,342722.645146
33.56,160,342723.388158
30.84,197,342723.918522
43.40666,204,342726.944086
29.666664,164,342728.48736
38.646664,205,342740.34343
38.946663,179,342743.501605
35.26,179,342744.89477
34.47333,187,342746.926572
48.480015,226,342748.704204
36.199997,205,342749.894123
38.746666,189,342752.650326
41.306664,223,342755.887864
36.173332,172,342763.497824
28.653332,155,342765.360522
32.379997,172,342766.246376
36.353325,196,342772.116198
38.333332,190,342773.188943
41.81333,187,342774.017758
30.793331,173,342774.896832
36.373325,204,342781.554918
33.173332,160,342787.090029
32.293327,183,342787.090029
37.686665,190,342789.818113
37.073334,175,342794.750478
39.660004,177,342795.817826
30.486664,168,342796.232318
33.626663,180,342797.153737
38.973328,195,342806.203723
28.939999,160,342809.874778
35.046665,189,342810.322979
40.106663,192,342810.708658
30.079998,167,342817.470132
36.106667,193,342820.003667
26.699997,180,342820.570941
48.386665,238,342828.088819
23.986662,184,342832.424428
26.693329,170,342835.922709
32.89333,175,342836.843892
37.306664,185,342837.03367
22.153336,119,342838.034657
37.486664,172,342844.555376
39.100006,191,342844.894855
37.23333,176,342852.011546
36.05333,198,342860.473676
34.553326,185,342862.125556
34.88666,192,342865.13677
40.62,189,342867.159551
41.393322,201,342867.751279
23.21333,144,342868.335505
31.313328,174,342872.859509
26.666666,161,342880.642863
18.806665,148,342890.128113
29.17333,169,342892.41983
27.219997,146,342892.870106
27.373333,152,342895.984056
31.779999,179,342902.495136
35.62,189,342903.085521
36.733326,193,342908.644537
37.64,184,342913.629908
33.619995,170,342927.133096
40.32666,188,342928.027423
40.19333,218,342933.814465
38.4,233,342934.124976
32.139996,176,342935.850294
36.36666,186,342936.641593
37.433327,188,342943.89394
29.16666,171,342947.091654
36.519997,186,342961.127038
35.24666,217,342969.409479
38.23999,181,342970.281908
36.946667,188,342970.761203
37.17333,198,342972.167969
40.326664,214,342978.436159
38.006657,197,342986.492811
36.853325,231,342988.82643
35.126667,188,342995.322308
33.79333,162,342997.775509
30.25333,172,343002.255553
34.526665,185,343003.502902
44.620003,208,343008.314896
35.12,177,343010.049803
25.886667,148,343015.949734
38.493336,192,343020.873744
19.220001,117,343025.007967
34.77333,171,343030.354327
35.033325,188,343036.908186
34.84666,187,343040.152462
34.226654,196,343048.555293
30.833328,157,343048.98624
26.753328,195,343050.569862
36.339996,201,343064.250663
25.986666,145,343067.748144
42.413334,197,343068.283268
32.053326,181,343069.33779
33.139996,170,343080.203549
33.959995,210,343080.611738
41.41999,198,343085.467221
34.439995,207,343085.786947
35.079998,171,343094.489505
42.633343,194,343095.17356
39.33333,188,343097.85271
36.31333,183,343098.366423
41.44666,187,343113.383016
44.68667,207,343117.475728
20.133339,177,343118.432496
42.766663,212,343125.910406
28.41333,154,343126.865085
30.873333,151,343129.101018
21.093332,189,343132.313309
34.199997,173,343133.222118
33.486664,166,343145.914573
38.026665,180,343151.418241
31.913334,215,343160.103848
32.05333,182,343160.755491
43.300007,208,343166.991045
36.559994,179,343168.606579
40.186657,206,343169.08004
44.459995,219,343174.800577
32.31333,155,343182.3883
45.67333,246,343192.483123
34.89333,193,343196.433069
36.706657,200,343197.812187
35.826664,166,343198.476816
34.26667,178,343201.879129
35.366665,204,343205.654101
33.973335,167,343215.218344
41.006668,219,343217.470393
35.68666,194,343229.866438
33.64,184,343231.961278
38.73333,194,343240.007177
34.733337,191,343243.500652
40.23333,225,343243.780675
41.27334,241,343248.478981
28.093327,168,343249.65771
35.020004,177,343253.647097
31.246662,178,343267.606191
24.406664,190,343272.174752
36.97333,179,343277.238281
32.46,172,343279.342224
38.599995,203,343286.036497
41.72667,186,343286.957347
35.346664,179,343290.262952
40.18666,209,343291.168044
33.313328,172,343308.186584
28.293331,161,343311.484454
39.79333,208,343311.974725
31.833332,164,343313.693534
37.493332,171,343323.014941
37.926662,180,343325.768153
4.3266625,197,343333.857478
38.873333,230,343339.216198
40.039993,174,343344.634998
34.279995,182,343348.9006
34.993332,179,343350.249223
34.83333,202,343353.116662
22.939997,128,343357.680028
37.179996,203,343363.347075
33.54,200,343365.252782
30.893326,160,343374.761968
30.260006,221,343379.982042
33.379997,172,343383.250978
34.93333,182,343383.941808
36.493332,176,343386.475629
32.14666,173,343399.09001
26.053326,212,343399.429314
38.66,185,343399.772876
34.326668,180,343412.054801
34.319996,177,343418.106631
33.426662,187,343423.116486
44.72667,200,343428.068079
31.473331,155,343431.799325
35.03999,167,343434.032704
39.713326,246,343435.075681
39.053333,191,343438.449916
40.893333,196,343448.310755
35.733334,182,343449.765756
34.19333,166,343451.196741
36.173332,190,343460.284647
37.586662,175,343462.297086
29.47333,175,343462.84291
36.80666,197,343463.620293
33.946667,180,343466.60792
22.306667,182,343479.253982
35.033333,163,343479.79322
41.28666,201,343484.589038
32.619995,156,343490.463107
40.659996,196,343501.667134
47.606674,221,343502.172812
40.599995,233,343507.597734
41.346664,237,343514.973417
34.65333,174,343516.301054
29.286665,157,343517.611881
23.439993,200,343521.32241
27.166662,161,343523.816957
20.866667,126,343538.085737
33.44,168,343538.521737
39.473335,191,343538.521737
39.413322,225,343600.035324
28.93333,145,343603.221608
36.26,196,343606.543512
37.280003,192,343609.275512
28.96,160,343609.84923
29.753332,162,343623.668848
17.5,180,343626.046296
27.413332,148,343628.531696
39.533325,196,343629.178886
30.48,164,343634.714674
40.546673,208,343638.496917
29.473326,182,343643.867879
31.693329,190,343645.072457
37.37333,175,343657.710565
34.766663,170,343664.218521
38.586666,178,343666.570199
45.50666,221,343672.900767
39.666656,189,343675.87182
39.873333,214,343681.403681
37.759995,204,343683.782591
46.46,229,343686.486439
36.286667,203,343693.305754
41.379997,209,343700.747772
44.079994,225,343702.226583
26.973335,148,343704.947403
43.399994,215,343711.322509
39.46666,233,343712.425758
38.453327,201,343719.942094
33.09333,157,343726.288327
45.246666,215,343727.671931
27.793331,149,343736.896329
36.113335,185,343740.769297
30.433323,165,343746.329412
44.95333,218,343748.473406
29.533329,207,343754.925243
33.273323,195,343760.415792
28.853325,182,343762.407073
40.899994,201,343768.298461
33.18666,200,343775.878752
34.973335,219,343784.140664
41.146667,199,343786.002381
36.79333,195,343788.158766
32.366665,167,343789.361959
18.49333,167,343795.236908
41.139996,217,343808.026399
40.379997,194,343808.910089
34.14666,178,343814.392212
34.68,174,343820.951698
40.733337,197,343828.011892
38.33333,189,343829.310733
40.27333,206,343831.797884
36.766666,187,343834.197542
31.613327,153,343839.976782
32.66,157,343841.390661
34.48,168,343847.985459
35.979996,182,343854.637553
25.313334,127,343861.405224
29.839996,181,343861.86919
40.879997,199,343864.88354
36.38,201,343868.822584
36.646664,192,343869.603482
36.91333,173,343872.9787
34.666664,195,343883.233992
27.079998,148,343888.778409
22.013332,128,343891.402169
39.61999,196,343891.689491
35.613327,171,343896.425762
38.29333,191,343897.855753
37.259995,175,343901.824174
30.820004,210,343912.936732
44.833336,209,343926.544296
28.326666,150,343930.945493
37.41333,165,343933.146727
41.559994,200,343937.086538
43.513332,221,343938.641594
40.286663,227,343943.148376
35.666656,188,343945.189081
38.093334,187,343953.071668
24.713335,151,343960.537722
36.69999,198,343967.051794
34.579994,180,343968.270737
35.766663,182,343971.766352
31.973331,189,343974.704113
42.926666,189,343978.191469
34.973335,184,343979.130991
31.586658,162,343985.178163
37.813328,203,343999.279201
34.086662,183,344001.779243
35.47333,200,344006.401381
42.039986,202,344010.205991
39.89333,197,344012.336295
36.393326,185,344014.060686
41.600002,202,344019.39195
35.193333,174,344020.304154
29.253328,187,344041.709108
31.353325,192,344045.090967
33.00666,199,344052.694625
32.333332,180,344054.766297
34.906662,180,344056.164741
38.79333,196,344056.449253
34.76,160,344057.522945
37.113327,192,344062.825796
26.779999,137,344078.710954
38.166656,197,344081.810599
29.973331,138,344083.108391
31.453335,154,344083.739722
31.246666,202,344085.981105
35.626663,197,344093.70245
31.05999,213,344096.204938
36.63333,181,344096.784406
29.8,184,344110.285763
34.893333,175,344113.038247
34.38666,190,344116.359638
36.113323,203,344118.299279
40.539993,206,344122.205085
32.16,186,344130.194037
36.999996,185,344130.842387
39.673332,205,344131.253143
35.433334,180,344145.123468
35.553333,200,344150.558669
34.313328,192,344152.716558
33.41333,175,344154.033182
33.913322,234,344159.849596
38.47333,184,344163.340305
37.846664,222,344171.45203
34.77334,225,344171.906274
31.586662,181,344187.923816
29.959991,177,344189.385912
45.966663,224,344190.4296
42.66667,195,344195.147269
31.446663,189,344200.047071
36.299995,196,344205.913074
18.96,167,344207.627908
33.519997,192,344212.411707
24.166664,133,344223.040959
31.21333,173,344224.578976
37.826664,171,344225.601649
39.239998,218,344233.493428
37.973324,198,344236.900329
37.313328,212,344243.26508
27.91333,207,344244.03977
35.20666,191,344245.016309
27.313332,153,344246.80383
36.78,175,344251.76268
29.959993,153,344255.556613
42.01333,209,344255.857591
33.406666,173,344260.943687
21.246662,156,344264.827718
36.606667,198,344272.169462
46.046673,226,344274.895848
44.766663,211,344276.526855
31.993328,167,344279.71902
38.63333,196,344280.238216
37.786667,204,344288.289415
30.526665,155,344292.676957
42.506668,224,344299.359186
30.086658,195,344309.743283
35.506664,158,344311.437651
34.206665,188,344311.85505
35.213333,181,344312.389626
22.859999,221,344323.840678
38.679993,193,344325.3311
37.55333,181,344326.301323
39.953327,204,344334.510514
38.013336,188,344340.535529
39.673332,207,344342.589171
38.93333,194,344342.589171
27.3,140,344343.87053
44.106667,209,344345.201437
30.166664,159,344349.014458
40.56666,190,344356.949497
30.339996,156,344362.545272
33.55999,182,344374.771101
35.073334,186,344377.759304
38.106663,180,344379.235662
38.30667,200,344380.773483
33.506664,179,344383.279447
43.41333,212,344384.007994
35.166664,172,344393.209872
38.22666,207,344393.469942
35.466663,178,344404.545655
35.59333,195,344408.180825
32.86666,180,344409.520173
31.286663,226,344410.214639
46.25333,215,344413.878722
44.353325,218,344417.934875
41.45333,196,344424.257957
15.486668,203,344425.885467
38.766663,180,344435.37369
26.34,187,344443.803851
40.739998,206,344445.324978
30.019997,167,344448.12997
42.413334,211,344448.684246
40.046658,210,344452.657049
30.266666,155,344455.233129
42.393333,207,344461.952144
27.979996,146,344471.656812
39.15999,199,344472.339111
12.453327,167,344476.688965
37.52,190,344477.72812
29.253325,216,344488.758851
19.099993,197,344491.755283
19.259998,121,344496.863285
36.11999,246,344499.156807
36.01333,213,344502.763968
35.25999,188,344507.520935
41.539993,188,344511.509067
39.846672,199,344514.423837
32.29333,164,344516.660577
32.57333,170,344527.593656
41.18,216,344530.264837
39.22667,194,344530.751722
32.539993,192,344535.749194
40.259995,205,344545.029016
33.600002,172,344546.978161
39.23999,194,344548.17787
21.873335,129,344553.20111
38.686657,200,344553.607936
27.246668,142,344555.347867
38.466667,185,344561.339298
34.88666,169,344568.203884
3.3866668,109,344570.126261
36.31333,179,344579.677647
35.02666,207,344588.04722
20.426668,181,344591.808326
23.519997,219,344601.354506
37.173336,223,344604.266565
40.14,193,344604.922951
37.313328,182,344610.448476
35.62,196,344611.981828
37.713333,172,344627.458928
29.786655,212,344627.566362
35.073334,177,344630.954739
35.77999,178,344637.752467
31.479992,156,344642.132882
28.179996,186,344642.965624
45.260002,228,344653.991108
29.633335,199,344654.86369
34.573334,167,344662.36863
27.706661,171,344662.89683
39.179996,191,344669.195535
29.239998,155,344669.605221
24.953331,178,344678.57891
36.239998,178,344679.143981
32.95999,170,344684.294282
40.633324,198,344688.774544
25.566658,153,344689.072222
37.09333,189,344693.75066
33.879997,171,344697.242623
36.939995,193,344700.306109
32.786667,187,344705.578144
33.233326,173,344709.011266
30.633327,221,344711.17095
24.886662,161,344712.78179
38.873333,197,344720.802918
37.07333,219,344734.945121
20.533323,181,344737.515125
37.386658,209,344738.800734
15.413324,174,344744.251475
36.39333,186,344751.105213
36.64666,190,344754.237633
37.879993,209,344755.983135
34.06666,190,344759.260808
27.85333,145,344760.571229
36.833332,179,344767.20314
39.18666,192,344768.030812
41.839996,212,344775.681383
27.859993,175,344780.141797
33.653328,209,344782.153616
37.68666,178,344782.855991
27.619997,181,344788.436147
44.493336,231,344794.235727
34.686665,178,344794.958406
38.286663,191,344797.443311
41.906666,197,344805.461788
29.453333,163,344806.168478
40.646664,207,344812.392948
40.106663,199,344813.084875
40.133335,194,344819.135806
24.926672,203,344827.632492
39.246666,207,344830.041896
38.94666,208,344834.247616
41.666664,204,344843.164969
36.599995,208,344844.078525
37.399998,178,344844.078525
33.686665,165,344847.978849
44.42667,208,344848.914845
11.973333,131,344850.366278
31.893333,166,344856.092413
38.08,187,344861.901329
29.706667,144,344869.177615
32.639996,181,344869.763801
29.466667,152,344871.353091
36.63333,187,344872.18439
28.786665,158,344874.322706
38.63333,204,344874.908406
24.006664,164,344881.842555
43.42,207,344895.14522
24.40666,170,344897.0412
33.306664,178,344899.430919
35.399994,179,344902.360024
30.399994,180,344903.336313
36.97333,189,344907.916461
31.566666,187,344908.395876
38.22667,182,344915.796019
10.353335,162,344931.426687
34.333332,167,344935.605171
41.633335,202,344939.364888
43.893333,214,344940.181488
22.939991,198,344943.46848
36.886665,181,344944.005174
26.699997,154,344947.501699
43.88666,194,344947.501699
30.599998,153,344963.273165
28.013334,198,344977.392514
34.133327,204,344982.589214
36.87333,205,344983.705493
37.819996,196,344985.872339
40.02666,228,344993.363073
23.553331,219,344994.93387
49.633327,233,344997.381286
38.44,202,345004.183631
30.82,165,345007.291065
33.27333,159,345009.5775
36.606667,166,345012.873571
36.646656,193,345016.033992
39.819996,182,345020.882515
36.453327,174,345023.271332
39.16666,200,345024.840991
25.733335,140,345025.356496
29.546663,195,345035.743125
34.36666,189,345036.7195
43.52666,193,345043.254447
40.986668,233,345047.602878
33.119995,176,345049.210507
40.079998,199,345050.514701
33.453327,181,345051.79181
26.066656,190,345053.474559
30.119999,152,345059.197395
40.493332,193,345063.911895
28.359999,171,345067.844929
28.19333,153,345068.140279
42.993336,192,345074.905625
18.200003,195,345077.073961
33.419994,174,345077.073961
16.946669,221,345081.90416
33.09333,175,345083.900041
33.866665,169,345091.493239
35.09333,192,345094.42953
46.866673,229,345095.30075
29.313332,162,345096.907206
29.806664,165,345099.012265
31.293331,144,345100.57904
32.92,178,345100.580045
25.926664,150,345103.1523
34.913334,179,345116.860068
43.64666,206,345117.968108
38.64667,199,345121.698149
36.099995,179,345122.930886
41.54666,214,345126.07536
40.459995,187,345126.255726
36.993332,188,345126.41934
34.473328,175,345127.610729
35.679996,197,345144.471722
29.766665,180,345146.357355
35.64,177,345146.990213
42.506657,228,345150.777141
33.286663,180,345152.457324
26.100004,205,345154.513973
40.693336,233,345158.550222
35.07333,233,345158.808097
37.686665,179,345168.087419
34.0,163,345171.063323
37.379993,205,345173.368511
45.766663,225,345175.893982
34.71333,187,345175.893982
34.16666,195,345179.004605
36.2,181,345180.860564
40.39333,217,345185.470539
26.706669,149,345187.408455
34.026665,163,345194.324393
39.13333,203,345197.642253
24.206665,175,345198.520891
38.359997,171,345201.016551
39.133324,198,345201.570559
36.013332,212,345208.582477
32.366665,177,345210.788662
37.139996,200,345211.447256
28.179998,164,345218.564034
37.333332,168,345220.37397
36.526665,201,345221.103633
38.70666,196,345226.424723
31.906658,191,345226.424723
40.566673,199,345234.995429
34.04,175,345235.062874
37.199993,210,345239.443115
35.593334,206,345250.461789
15.026669,201,345250.462793
40.87333,224,345251.503439
27.473333,181,345253.274996
40.093327,194,345254.948831
29.053333,162,345257.972717
42.179996,181,345259.944463
44.226673,211,345266.769601
33.766666,164,345269.977437
33.126663,167,345273.27026
31.619995,208,345276.212692
43.11333,220,345279.187401
40.473328,201,345280.208284
32.413326,184,345281.575329
34.02666,189,345284.797027
29.853327,187,345291.709194
38.013332,191,345294.675025
33.066658,208,345300.876462
40.90666,190,345301.394167
